         57782336 function calls (56483446 primitive calls) in 168.089 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.068    0.068  168.099  168.099 /Users/fkauker/Documents/code/test_data/solve.py:55(main)
        1    0.121    0.121  166.375  166.375 /Users/fkauker/Documents/code/link/link/solve/main.py:41(run_pmed)
        1    3.737    3.737  115.688  115.688 /Users/fkauker/Documents/code/link/link/solve/util.py:108(make_assi_graph)
     4815   25.165    0.005   68.050    0.014 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/topology/__init__.py:1849(shortest_path)
     4816   26.146    0.005   29.600    0.006 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/topology/__init__.py:1591(shortest_distance)
        1    3.737    3.737   29.159   29.159 /Users/fkauker/Documents/code/link/link/solve/util.py:334(assi_to_path)
  1447884   28.622    0.000   28.622    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1768(vertex)
  2337665   19.262    0.000   20.981    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:441(__getitem__)
        1    0.282    0.282   18.278   18.278 /Users/fkauker/Documents/code/link/link/solve/util.py:26(geojson_to_graph)
       45    0.302    0.007   16.680    0.371 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:422(add_edges_from)
        1    0.000    0.000   15.368   15.368 /Users/fkauker/Documents/code/link/link/solve/util.py:76(<listcomp>)
       44    0.001    0.000   15.368    0.349 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:78(connected_component_subgraphs)
       43    0.000    0.000   15.320    0.356 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:864(copy)
    24461    0.111    0.000   14.870    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:947(<genexpr>)
   201299    0.228    0.000   14.863    0.000 /anaconda3/envs/link/lib/python3.6/_collections_abc.py:742(__iter__)
    36404    0.081    0.000   14.228    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:356(__iter__)
    36404   14.082    0.000   14.082    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:358(<genexpr>)
   971560    5.330    0.000   11.693    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:69(__getitem__)
   971560    1.094    0.000    6.684    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:320(_get_coords)
   971560    1.817    0.000    5.309    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:640(is_empty)
   494840    0.462    0.000    4.228    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/linestring.py:29(__init__)
   971560    2.088    0.000    3.900    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:48(__len__)
   494840    0.675    0.000    3.766    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/linestring.py:95(_set_coords)
  1943120    3.322    0.000    3.626    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:44(_update)
   470422    0.951    0.000    3.134    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:823(add_edge)
   971560    2.054    0.000    2.995    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/predicates.py:23(__call__)
     4816    0.013    0.000    2.450    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/decorators.py:1(copy_property)
9647/4821    0.072    0.000    2.438    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/decorators.py:126(wrapper)
        1    0.171    0.171    2.364    2.364 /Users/fkauker/Documents/code/link/link/solve/nx2gt.py:35(nx2gt)
     4816    1.293    0.000    2.293    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2367(copy_property)
        1    0.081    0.081    2.258    2.258 /Users/fkauker/Documents/code/link/link/solve/util.py:301(make_o_graph)
   494840    1.895    0.000    2.213    0.000 {shapely.speedups._speedups.geos_linestring_from_py}
  1665883    2.201    0.000    2.201    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3250(_v_eq)
   850985    0.659    0.000    2.164    0.000 {method 'update' of 'dict' objects}
  2381735    1.286    0.000    1.749    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:405(__key_trans)
  1527245    1.708    0.000    1.708    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:222(empty)
   493993    0.324    0.000    1.594    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:233(__del__)
    23124    0.580    0.000    1.477    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2049(add_edge)
        1    0.162    0.162    1.308    1.308 /anaconda3/envs/link/lib/python3.6/json/__init__.py:120(dump)
  1080421    0.920    0.000    1.234    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:628(nodes)
     4815    0.010    0.000    1.074    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexing.py:1463(__getitem__)
        1    0.000    0.000    1.064    1.064 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:953(to_directed)
     4815    0.023    0.000    1.061    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexing.py:1854(_getitem_axis)
   504346    0.101    0.000    1.020    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:412(_iterencode)
