         2069899923 function calls (2067285961 primitive calls) in 9817.813 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    7.370    7.370 9818.423 9818.423 /Users/fkauker/Documents/code/test_data/solve.py:54(main)
        1    0.411    0.411 9808.154 9808.154 /Users/fkauker/Documents/code/link/link/solve/main.py:41(run_pmed)
        1  337.254  337.254 9721.453 9721.453 /Users/fkauker/Documents/code/link/link/solve/util.py:108(make_assi_graph)
   402132 2556.693    0.006 6566.366    0.016 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/topology/__init__.py:1849(shortest_path)
162075210 2814.459    0.000 2814.459    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1768(vertex)
270156134 1996.787    0.000 2161.761    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:441(__getitem__)
   402133 1059.826    0.003 1304.892    0.003 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/topology/__init__.py:1591(shortest_distance)
186327511  218.527    0.000  218.527    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3250(_v_eq)
   402133    0.847    0.000  182.407    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/decorators.py:1(copy_property)
804281/402138    4.750    0.000  181.561    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/decorators.py:126(wrapper)
   402133  105.157    0.000  171.916    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2367(copy_property)
270219929  119.037    0.000  165.012    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:405(__key_trans)
240197885   89.226    0.000   89.226    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2593(is_directed)
161611122   74.067    0.000   74.067    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3322(_edge_iter)
 54272506   67.963    0.000   67.963    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3256(_v_ne)
        1    6.509    6.509   51.884   51.884 /Users/fkauker/Documents/code/link/link/solve/util.py:334(assi_to_path)
277458326   47.139    0.000   47.139    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:548(key_type)
   804266    7.338    0.000   46.101    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3093(__init__)
107740748   41.866    0.000   41.866    0.000 {method 'insert' of 'list' objects}
   804267    8.996    0.000   30.586    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1544(__init__)
  2412805    7.586    0.000   28.737    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:383(__init__)
   804270    8.721    0.000   26.976    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2308(new_vertex_property)
        1    0.332    0.332   26.961   26.961 /Users/fkauker/Documents/code/link/link/solve/util.py:26(geojson_to_graph)
  2814930    7.078    0.000   25.135    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:166(_prop)
       45    0.325    0.007   24.988    0.555 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:422(add_edges_from)
        1    0.000    0.000   23.595   23.595 /Users/fkauker/Documents/code/link/link/solve/util.py:76(<listcomp>)
       44    0.001    0.000   23.595    0.536 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:78(connected_component_subgraphs)
       43    0.000    0.000   23.540    0.547 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:864(copy)
    33101    0.117    0.000   23.028    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:947(<genexpr>)
   271595    0.242    0.000   23.023    0.000 /anaconda3/envs/link/lib/python3.6/_collections_abc.py:742(__iter__)
    49364    0.075    0.000   22.330    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:356(__iter__)
    49364   22.190    0.000   22.190    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:358(<genexpr>)
  1735591   10.468    0.000   21.600    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:69(__getitem__)
108167932   18.959    0.000   18.959    0.000 {method 'add' of 'set' objects}
  1608528    1.179    0.000   18.040    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:560(get_array)
  1608528    8.638    0.000   16.860    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:582(_get_data)
  2814930    7.633    0.000   15.014    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:393(_get_any)
   402133    0.375    0.000   12.175    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2293(new_property)
   402132    0.606    0.000   11.829    0.000 {method 'max' of 'numpy.ndarray' objects}
  1735591    1.882    0.000   11.566    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:320(_get_coords)
   402132    0.295    0.000   11.223    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/_methods.py:26(_amax)
   402138   10.928    0.000   10.928    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  3217077    5.508    0.000   10.494    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:208(_type_alias)
  2412805    3.127    0.000   10.414    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:270(_converter)
   402132    0.583    0.000    9.632    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:662(<lambda>)
  1735591    3.105    0.000    9.222    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:640(is_empty)
   402132    5.803    0.000    9.049    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:615(__get_set_f_array)
 54025058    8.157    0.000    8.157    0.000 {method 'append' of 'list' objects}
  2412805    1.379    0.000    7.355    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:438(__del__)
2412806/2412805    2.062    0.000    7.287    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:231(_python_type)
  1608528    3.124    0.000    7.211    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:914(__new__)
