         822880957 function calls (821394943 primitive calls) in 3819.557 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    1.364    1.364 3819.803 3819.803 /Users/fkauker/Documents/code/test_data/solve.py:54(main)
        1    0.082    0.082 3816.823 3816.823 /Users/fkauker/Documents/code/link/link/solve/main.py:41(run_pmed)
        1  129.668  129.668 3775.219 3775.219 /Users/fkauker/Documents/code/link/link/solve/util.py:108(make_assi_graph)
   187785  991.674    0.005 2541.650    0.014 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/topology/__init__.py:1849(shortest_path)
 63713025 1098.858    0.000 1098.858    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1768(vertex)
106173890  779.160    0.000  843.160    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:441(__getitem__)
   187786  394.992    0.002  504.180    0.003 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/topology/__init__.py:1591(shortest_distance)
   187786    0.329    0.000   81.835    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/decorators.py:1(copy_property)
375587/187791    2.118    0.000   81.506    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/decorators.py:126(wrapper)
 69235195   80.710    0.000   80.710    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3250(_v_eq)
   187786   46.720    0.000   77.179    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2367(copy_property)
106218036   46.394    0.000   64.026    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:405(__key_trans)
 90394859   33.721    0.000   33.721    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2593(is_directed)
 63478992   27.886    0.000   27.886    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3322(_edge_iter)
 21347449   26.806    0.000   26.806    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3256(_v_ne)
        1    2.800    2.800   22.440   22.440 /Users/fkauker/Documents/code/link/link/solve/util.py:334(assi_to_path)
   375572    3.320    0.000   20.979    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3093(__init__)
109598187   18.157    0.000   18.157    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:548(key_type)
 42319328   16.175    0.000   16.175    0.000 {method 'insert' of 'list' objects}
        1    0.317    0.317   15.873   15.873 /Users/fkauker/Documents/code/link/link/solve/util.py:26(geojson_to_graph)
       45    0.249    0.006   14.449    0.321 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:422(add_edges_from)
   375573    4.040    0.000   13.952    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1544(__init__)
        1    0.000    0.000   13.557   13.557 /Users/fkauker/Documents/code/link/link/solve/util.py:76(<listcomp>)
       44    0.001    0.000   13.557    0.308 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:78(connected_component_subgraphs)
  1126723    3.438    0.000   13.549    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:383(__init__)
       43    0.000    0.000   13.517    0.314 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:864(copy)
    24461    0.089    0.000   13.022    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:947(<genexpr>)
   201299    0.182    0.000   13.009    0.000 /anaconda3/envs/link/lib/python3.6/_collections_abc.py:742(__iter__)
    36404    0.061    0.000   12.482    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:356(__iter__)
   375576    3.854    0.000   12.466    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2308(new_vertex_property)
    36404   12.370    0.000   12.370    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:358(<genexpr>)
  1314501    3.205    0.000   11.167    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:166(_prop)
   827770    4.449    0.000    9.345    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:69(__getitem__)
   751140    0.518    0.000    7.822    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:560(get_array)
   751140    3.626    0.000    7.304    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:582(_get_data)
 42523918    6.928    0.000    6.928    0.000 {method 'add' of 'set' objects}
  1314501    3.466    0.000    6.576    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:393(_get_any)
   187786    0.161    0.000    5.832    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2293(new_property)
   827770    0.829    0.000    5.056    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:320(_get_coords)
  1126723    1.422    0.000    4.732    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:270(_converter)
  1502301    2.452    0.000    4.702    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:208(_type_alias)
   187785    0.255    0.000    4.697    0.000 {method 'max' of 'numpy.ndarray' objects}
   187785    0.117    0.000    4.443    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/_methods.py:26(_amax)
   187791    4.326    0.000    4.326    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   187785    0.249    0.000    4.052    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:662(<lambda>)
   827770    1.382    0.000    4.026    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:640(is_empty)
   187785    2.322    0.000    3.803    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:615(__get_set_f_array)
  1126723    3.288    0.000    3.654    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:428(__register_map)
  1126723    0.618    0.000    3.353    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:438(__del__)
1126724/1126723    0.940    0.000    3.310    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:231(_python_type)
   751140    1.390    0.000    3.236    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:914(__new__)
 21264390    3.215    0.000    3.215    0.000 {method 'append' of 'list' objects}
   422874    0.338    0.000    3.088    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/linestring.py:29(__init__)
   827770    1.602    0.000    3.017    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:48(__len__)
   938953    0.457    0.000    2.850    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numeric.py:469(asarray)
  1655540    2.548    0.000    2.795    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:44(_update)
   422874    0.515    0.000    2.750    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/linestring.py:95(_set_coords)
  1126723    2.403    0.000    2.736    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:433(__unregister_map)
  4038043    1.459    0.000    2.621    0.000 {built-in method builtins.isinstance}
   963045    2.409    0.000    2.409    0.000 {built-in method numpy.array}
   398456    0.705    0.000    2.358    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:823(add_edge)
